Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
3627,GP,F,17,U,LE3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,2,4,5,4.0,13,14,14
3628,GP,F,16,U,LE3,A,3,4,at_home,other,home,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,4,5,6.0,14,14,16
3629,MS,F,17,U,GT3,T,3,3,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,5,3,1,4,5,6.0,7,7,0
3630,MS,F,19,R,GT3,T,4,4,services,health,course,mother,1,3,0,no,yes,no,no,no,no,yes,no,4,3,4,2,4,1,3.0,10,10,10
3631,GP,M,16,U,GT3,T,3,2,at_home,services,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,2,2,4.0,16,17,18
3632,GP,F,16,U,LE3,T,2,4,other,health,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,5,3,2,2,2,3,4.0,12,13,13
3633,GP,M,16,U,LE3,T,2,1,health,services,course,father,1,1,1,no,yes,no,no,yes,yes,yes,no,4,4,5,1,2,4,9.0,11,10,10
3634,GP,M,18,U,GT3,T,3,3,services,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,3,1,5,2.0,13,13,14
3635,MS,M,17,R,GT3,T,2,2,other,other,reputation,father,2,1,0,no,no,no,no,yes,yes,yes,yes,3,4,2,1,2,5,1.0,10,9,11
3636,GP,M,16,U,LE3,T,4,4,teacher,health,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,2,1,1,4,5,6.0,12,11,11
3637,GP,F,17,U,LE3,T,3,2,teacher,services,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,1,3.0,13,14,14
3638,GP,F,16,U,GT3,T,1,1,at_home,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,4,1,5,0.0,15,14,15
3639,GP,F,18,U,GT3,A,0,1,at_home,other,home,mother,1,3,0,yes,no,no,yes,no,yes,yes,yes,4,4,1,1,1,4,3.0,14,14,15
3640,GP,F,15,U,LE3,T,4,2,services,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,5,2,4,1,3,3,0.0,15,16,16
3641,GP,M,17,U,GT3,T,4,2,health,other,course,father,2,1,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,2,3,8.0,9,9,8
3642,GP,F,18,U,GT3,T,2,3,other,services,course,mother,3,4,1,no,yes,no,no,yes,yes,yes,no,1,2,5,2,5,5,1.0,10,10,10
3643,GP,F,17,U,GT3,T,1,1,at_home,other,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,2,2,1,4,5,1.0,15,16,16
3644,GP,F,16,U,GT3,T,4,3,services,services,other,mother,3,1,0,yes,no,no,yes,no,yes,yes,no,3,2,3,1,5,5,5.0,12,13,14
3645,GP,M,19,U,GT3,T,3,2,services,services,reputation,mother,2,1,1,no,no,no,yes,yes,yes,yes,no,1,3,3,1,5,4,4.0,14,13,13
3646,GP,F,19,U,GT3,T,3,3,other,other,course,other,1,2,3,no,yes,yes,no,yes,yes,yes,yes,4,3,2,1,2,5,3.0,8,8,9
3647,GP,F,18,R,LE3,T,1,1,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,1,2.0,17,18,17
3648,GP,M,17,U,GT3,T,4,4,teacher,teacher,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,2,3,4,5.0,13,13,13
3649,MS,F,15,R,GT3,T,3,3,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,3,4,2,1,5,1,19.0,18,18,18
3650,MS,F,17,R,GT3,T,4,2,health,other,course,mother,3,2,3,no,yes,no,yes,yes,no,yes,no,4,4,4,1,5,5,1.0,6,7,7
3651,MS,M,21,R,GT3,A,2,2,at_home,other,course,other,1,3,2,no,no,no,yes,no,no,yes,no,5,2,4,1,3,4,3.0,5,6,6
3652,GP,M,16,U,LE3,T,1,1,other,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,5,9.0,14,15,15
3653,MS,M,16,R,LE3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,yes,yes,no,4,5,3,4,2,5,0.0,7,7,0
3654,GP,F,17,U,LE3,T,4,4,teacher,health,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,4,4,1.0,11,13,13
3655,GP,M,15,R,GT3,T,4,3,health,services,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,5,4,2,1,5,0.0,13,13,14
3656,MS,M,18,R,LE3,T,4,4,at_home,other,course,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,1,3,5.0,10,11,11
3657,GP,M,16,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,5,3,5,1,3,2,5.0,16,18,18
3658,GP,F,18,U,LE3,A,3,3,other,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,1,1,4,1,1,3,2.0,10,8,8
3659,GP,F,16,U,GT3,T,3,4,other,teacher,other,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,1,2,3,1,5,1.0,11,11,11
3660,GP,M,17,U,LE3,T,3,3,health,other,course,father,1,4,0,no,yes,no,yes,yes,yes,yes,yes,5,5,3,3,1,5,10.0,18,19,19
3661,GP,M,17,U,GT3,T,1,1,other,services,course,mother,4,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,4,1,1.0,11,11,12
3662,MS,M,17,R,GT3,T,1,3,at_home,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,2,5,1.0,12,16,16
3663,GP,F,15,U,LE3,T,3,1,services,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,5,1.0,13,13,14
3664,GP,F,17,U,GT3,T,3,1,services,other,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,1,3,2,1,1,5,1.0,12,13,14
3665,GP,M,19,U,LE3,T,1,1,at_home,other,home,mother,1,2,0,no,no,no,no,yes,no,yes,yes,4,3,2,1,1,5,3.0,9,11,10
3666,GP,F,17,R,GT3,T,2,3,at_home,other,home,mother,2,2,0,yes,no,no,no,no,yes,yes,yes,3,4,3,1,5,5,1.0,13,13,14
3667,GP,F,15,U,GT3,T,3,3,other,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,1,3,1,2,3,3,1.0,13,13,13
3668,MS,F,16,U,GT3,T,3,1,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,5,4,2.0,10,9,10
3669,MS,M,15,U,GT3,T,2,2,other,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,yes,1,3,4,1,1,1,1.0,14,16,17
3670,MS,M,17,R,LE3,T,4,3,teacher,services,course,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,5,3,5,1.0,10,9,11
3671,MS,F,15,R,GT3,T,4,1,services,other,other,father,1,2,0,no,yes,no,yes,yes,no,yes,yes,5,5,4,1,5,5,3.0,17,18,17
3672,GP,M,18,U,LE3,A,2,1,at_home,other,reputation,other,1,3,0,no,no,no,no,yes,yes,yes,no,1,2,2,2,2,1,8.0,9,10,11
3673,GP,F,17,U,LE3,A,1,0,at_home,other,course,mother,2,2,1,yes,no,no,no,yes,yes,yes,no,5,5,5,1,1,5,2.0,12,12,12
3674,GP,F,16,U,GT3,T,0,2,at_home,other,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,2,1,1,1.0,11,11,12
3675,GP,M,16,U,GT3,T,4,3,services,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,1,1,5,1,10.0,14,15,15
3676,GP,F,16,U,LE3,T,2,3,other,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,5.0,14,13,14
3677,MS,M,17,R,GT3,T,4,4,services,teacher,course,mother,2,2,0,no,yes,no,yes,no,yes,yes,yes,4,3,4,3,2,3,2.0,8,10,10
3678,GP,F,15,U,GT3,T,4,4,teacher,services,home,mother,1,1,1,no,yes,no,no,yes,yes,yes,no,1,2,1,1,3,5,5.0,11,11,11
3679,MS,M,15,U,GT3,A,2,2,other,other,other,father,2,1,0,no,yes,no,yes,yes,no,yes,no,5,3,2,3,1,4,4.0,17,18,17
3680,GP,F,17,U,GT3,T,2,2,other,at_home,home,mother,2,1,0,no,yes,no,no,no,yes,yes,yes,5,4,1,1,2,5,4.0,14,14,15
3681,GP,F,17,U,GT3,T,4,3,services,services,home,father,1,1,0,no,no,no,no,yes,yes,yes,no,1,2,3,1,2,5,2.0,11,12,13
3682,GP,F,17,U,GT3,T,1,1,other,other,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2.0,10,10,11
3683,MS,F,16,U,GT3,T,1,1,at_home,other,other,mother,1,2,1,no,no,no,no,yes,yes,yes,no,4,3,2,2,2,5,2.0,5,0,0
3684,MS,F,17,R,GT3,T,3,3,other,at_home,other,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,5,3,5,2,2,3,3.0,17,18,17
3685,GP,M,16,U,LE3,T,1,1,services,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,5,5,3,6.0,14,15,15
3686,MS,M,15,R,GT3,T,4,2,teacher,at_home,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,3,1,5,0.0,15,16,17
3687,GP,F,18,U,GT3,T,4,2,teacher,services,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,5,4.0,16,15,16
3688,GP,M,15,R,GT3,T,2,2,at_home,services,reputation,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,2,2.0,9,12,13
3689,MS,M,17,R,GT3,T,3,4,other,services,course,mother,2,2,1,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,3,4,1.0,8,9,10
3690,MS,F,15,R,GT3,T,1,2,services,services,home,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,3,4,1,1,1,2.0,15,16,16
3691,GP,F,15,U,GT3,T,3,1,services,other,reputation,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,3,3,1,2,3,0.0,12,13,14
3692,GP,F,18,U,GT3,T,4,3,teacher,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,5,5.0,14,14,15
3693,GP,M,19,U,GT3,T,4,2,at_home,services,course,father,2,1,0,no,yes,no,yes,no,no,yes,no,4,2,2,1,1,4,5.0,16,16,16
3694,GP,F,16,U,LE3,T,3,2,other,at_home,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,2,2,1,4,3,2.0,10,11,12
3695,GP,M,17,U,GT3,T,4,4,teacher,services,reputation,mother,2,2,0,no,yes,yes,no,no,yes,yes,no,4,3,3,1,1,3,1.0,13,15,16
3696,GP,F,17,U,GT3,T,3,1,other,services,reputation,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,2,3,3,1,1,3,0.0,14,13,14
3697,MS,F,18,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,2,1,5,0.0,12,12,13
3698,GP,F,16,U,GT3,T,1,2,other,services,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,5,5,1,2,3,1.0,13,12,13
3699,GP,F,15,U,LE3,T,4,2,teacher,other,home,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,5,5,2.0,15,15,17
3700,GP,F,18,U,LE3,T,3,4,other,teacher,reputation,father,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,1,1,5,5,1.0,10,13,13
3701,MS,F,15,U,GT3,T,2,2,at_home,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,9.0,12,12,12
3702,GP,F,17,U,LE3,A,3,2,other,services,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,2,2,1,3,5,1.0,13,13,13
3703,MS,M,16,R,GT3,T,3,1,services,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,1,3,5,9.0,10,10,11
3704,GP,F,18,R,GT3,A,3,3,services,services,reputation,mother,1,4,0,no,yes,no,yes,no,yes,yes,yes,1,2,4,1,1,5,9.0,15,16,16
3705,GP,F,15,U,LE3,A,2,2,other,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,3,3,1,4,4,9.0,17,17,18
3706,MS,M,19,R,LE3,T,3,3,other,services,reputation,mother,1,2,1,no,no,no,yes,yes,no,yes,yes,3,3,3,1,3,5,2.0,10,10,10
3707,GP,F,17,U,LE3,T,1,2,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,3,3,6.0,9,9,11
3708,GP,F,18,U,GT3,A,2,1,other,other,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,3,3,2,2,1,5,3.0,13,14,15
3709,GP,M,16,U,LE3,A,4,3,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,3,2,4,1,1,3,9.0,7,5,0
3710,MS,F,16,U,GT3,T,2,4,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,3,15.0,14,13,13
3711,MS,M,16,R,GT3,A,4,4,teacher,other,course,mother,3,1,0,no,yes,no,yes,yes,no,yes,yes,5,3,3,1,1,1,6.0,12,13,14
3712,GP,M,16,U,LE3,T,2,1,services,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,1,18.0,8,8,8
3713,GP,F,17,U,GT3,T,3,1,at_home,other,course,father,1,3,0,no,yes,yes,no,no,yes,yes,no,4,5,4,2,2,2,1.0,12,11,11
3714,GP,F,18,U,GT3,T,3,3,other,services,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,5,1,1,5,2.0,13,12,13
3715,GP,M,16,U,GT3,T,1,1,other,other,home,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,3,5,3,4,5,3.0,13,12,13
3716,MS,F,17,R,GT3,T,2,1,services,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,no,5,5,2,2,3,4,11.0,11,9,10
3717,MS,M,16,U,GT3,T,2,2,other,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,2,5,5,2,3,3,0.0,8,9,10
3718,GP,F,16,U,GT3,T,3,1,other,at_home,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,1,3,4,1,4,1,1.0,14,14,14
3719,GP,M,15,U,LE3,T,2,2,at_home,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,4,4,1,3,4,1.0,9,10,10
3720,GP,F,17,U,GT3,T,1,0,at_home,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,3,5,6.0,15,14,15
3721,GP,F,18,U,GT3,A,3,3,services,other,course,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,2,2,10.0,14,12,13
3722,MS,F,15,U,GT3,T,4,4,other,other,course,father,1,1,0,no,yes,no,no,no,yes,yes,no,4,4,3,2,4,5,5.0,13,12,13
3723,GP,F,15,R,GT3,T,1,2,at_home,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,5,3,3,2,1,1.0,14,15,16
3724,MS,M,18,R,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,1,1,5,3.0,10,9,11
3725,MS,F,16,U,GT3,T,4,4,teacher,services,reputation,mother,2,3,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,1,1.0,5,0,0
3726,GP,F,16,U,GT3,T,4,4,health,other,course,father,1,2,2,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,1,2.0,9,11,12
3727,GP,F,15,R,LE3,T,4,1,services,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,4,4,1,1,5,1.0,16,17,17
3728,GP,F,15,U,GT3,T,4,4,teacher,health,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,2,4,4.0,12,13,14
3729,GP,M,17,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,1,2,2,1,4,5.0,16,15,15
3730,GP,M,16,U,LE3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,2,1,5,9.0,10,12,13
3731,GP,F,15,U,GT3,A,2,1,at_home,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,yes,4,3,2,1,1,5,5.0,11,11,11
3732,MS,F,16,U,GT3,T,3,1,services,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,3,5,1,2,3,0.0,15,14,15
3733,GP,F,15,U,GT3,T,2,1,at_home,other,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,1,4,3,1,4,5.0,14,17,17
3734,GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,4,5,0.0,11,12,9
3735,GP,M,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,2,4,5,1,1,5,2.0,11,13,14
3736,MS,F,18,U,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,4,3,1,2,3,0.0,16,17,18
3737,GP,F,17,U,GT3,T,2,2,other,other,other,father,1,1,0,no,yes,no,yes,yes,no,yes,yes,4,4,4,1,1,5,0.0,10,10,11
3738,GP,F,15,U,GT3,T,2,1,other,other,home,father,1,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,2.0,10,11,11
3739,GP,M,17,U,GT3,T,3,3,at_home,other,course,mother,4,2,0,yes,yes,no,yes,no,yes,yes,yes,4,4,3,1,1,5,4.0,12,13,13
3740,GP,M,16,U,GT3,T,4,4,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,2,1,5,11.0,10,9,11
3741,MS,M,18,R,GT3,T,3,2,other,other,course,mother,1,1,2,no,yes,yes,no,yes,no,yes,no,3,3,2,2,3,5,3.0,9,9,8
3742,MS,F,20,R,LE3,T,1,2,other,services,course,other,1,3,1,yes,no,no,no,no,yes,yes,yes,4,3,3,1,4,3,9.0,9,10,10
3743,GP,M,17,R,GT3,T,1,2,at_home,other,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,3,1,3,5,2.0,13,12,13
3744,GP,M,15,U,GT3,T,1,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,2,5,3.0,13,12,12
3745,GP,M,15,U,GT3,T,1,2,other,other,reputation,father,3,3,0,no,yes,no,yes,yes,yes,yes,no,1,3,2,3,5,5,3.0,11,12,13
3746,MS,M,15,R,LE3,T,2,2,services,services,course,mother,1,1,1,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,1.0,10,11,12
3747,MS,M,19,U,GT3,T,4,4,health,health,home,other,1,2,0,yes,no,no,no,yes,yes,yes,no,4,5,3,1,5,3,3.0,11,12,14
3748,GP,F,16,U,GT3,T,2,1,services,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,1,1,1,11.0,11,12,11
3749,MS,M,17,U,GT3,T,4,4,services,health,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,2,1,3,2,1.0,7,8,8
3750,GP,F,17,U,GT3,T,1,1,other,services,home,father,1,2,0,yes,no,no,yes,yes,yes,yes,no,3,4,5,2,1,2,16.0,12,12,13
3751,GP,F,17,R,LE3,A,4,4,health,teacher,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,3,3,4,3,2,5,1.0,14,15,15
3752,GP,M,16,U,GT3,T,1,1,other,services,course,father,1,3,0,no,no,no,yes,yes,yes,yes,yes,4,4,3,1,2,2,2.0,8,11,10
3753,MS,M,16,R,LE3,T,2,1,services,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,4,5,6.0,12,13,13
3754,GP,F,16,U,LE3,T,1,2,other,services,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,1,2,5,1.0,12,11,11
3755,MS,F,17,R,LE3,T,1,3,at_home,other,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,3,12.0,9,10,10
3756,GP,F,18,U,LE3,A,3,1,other,other,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,2.0,12,13,13
3757,GP,F,17,R,GT3,A,4,4,services,teacher,reputation,mother,3,2,0,no,no,yes,no,yes,yes,yes,no,3,5,4,1,4,5,4.0,12,13,13
3758,GP,F,18,U,GT3,T,3,2,other,other,home,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,3,4,1.0,12,13,12
3759,GP,F,15,U,GT3,T,4,4,other,health,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,4.0,15,14,15
3760,GP,F,17,R,GT3,T,1,1,at_home,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,5,3,3.0,0,11,11
3761,MS,M,16,U,GT3,A,2,2,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,2,5,1.0,12,13,13
3762,GP,F,17,U,GT3,T,2,2,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,1,4,1.0,11,10,11
3763,MS,F,18,U,LE3,T,3,1,other,other,home,other,2,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,2,1,1,3,3.0,11,11,12
3764,MS,F,16,U,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,3,4,1,1,4,10.0,10,11,11
3765,GP,M,17,U,GT3,T,1,1,other,other,course,mother,1,2,3,no,no,no,yes,no,no,yes,yes,1,3,5,1,3,5,3.0,8,13,10
3766,MS,F,15,R,LE3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,3,22.0,10,11,10
3767,GP,F,17,U,GT3,T,2,2,services,other,reputation,mother,2,4,0,no,no,no,no,no,yes,yes,no,3,2,5,1,3,1,1.0,14,11,12
3768,GP,M,18,R,GT3,T,4,3,services,services,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,1,3,5,1,1,2,2.0,13,13,10
3769,GP,M,17,U,GT3,T,3,2,services,services,reputation,father,1,1,1,no,no,no,yes,no,yes,yes,yes,4,4,3,1,2,2,1.0,8,9,10
3770,GP,M,16,U,GT3,T,2,2,other,other,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,4,5,0.0,9,12,13
3771,MS,M,16,U,GT3,T,4,4,health,services,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,4,1,9.0,9,11,10
3772,MS,F,16,R,GT3,T,2,2,other,other,reputation,mother,2,3,0,yes,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,3,3.0,5,5,7
3773,GP,F,15,U,GT3,T,3,3,services,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3,3,5,2,2,1,3.0,12,11,12
3774,MS,F,15,R,GT3,T,1,2,at_home,services,other,father,2,3,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,9.0,9,8,10
3775,GP,F,18,U,GT3,T,2,4,other,teacher,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,1,1.0,14,13,13
3776,GP,F,18,U,GT3,T,2,3,other,at_home,home,mother,2,2,1,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,3,1,3.0,13,12,13
3777,GP,F,16,R,GT3,T,4,4,teacher,teacher,reputation,mother,2,1,0,no,no,yes,no,yes,yes,yes,no,4,3,4,1,4,2,2.0,13,13,14
3778,GP,F,16,R,GT3,T,2,2,at_home,other,course,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,3,5,2,1,2,2,2.0,12,13,12
3779,MS,F,16,U,GT3,A,2,2,other,other,other,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,5,2,3,1,3,3,4.0,7,8,7
3780,GP,F,16,U,GT3,T,4,2,services,services,course,mother,1,3,0,no,yes,no,yes,no,no,yes,yes,1,3,4,1,3,3,4.0,18,17,18
3781,GP,F,17,R,LE3,T,3,1,services,services,home,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,3,2,1.0,11,12,14
3782,GP,F,17,U,GT3,T,3,2,services,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,5,2,3,1,3,5,3.0,13,14,15
3783,GP,F,15,R,GT3,T,2,1,other,other,reputation,father,2,2,0,no,no,no,no,yes,yes,yes,yes,3,4,3,1,5,3,1.0,10,10,11
3784,MS,M,17,R,GT3,T,4,4,teacher,services,course,mother,2,2,0,no,yes,no,yes,no,yes,yes,no,4,1,3,1,3,5,2.0,12,12,12
3785,GP,F,17,R,GT3,T,2,3,other,other,home,mother,1,4,0,yes,no,no,no,yes,yes,yes,yes,4,3,4,1,1,5,0.0,10,11,11
3786,GP,M,17,U,LE3,A,4,4,health,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,5,6.0,13,11,11
3787,GP,F,16,U,GT3,T,4,4,services,other,course,mother,4,2,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,3,5,6.0,15,16,16
3788,GP,M,16,U,GT3,T,1,1,at_home,services,home,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,3,3,3,3.0,11,12,12
3789,MS,F,15,U,LE3,A,2,3,services,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,5,3,3,3,1,1,1.0,13,13,13
3790,MS,M,16,U,GT3,T,4,4,teacher,services,other,mother,1,2,1,no,no,no,yes,no,yes,yes,no,5,3,2,1,2,5,0.0,8,9,8
3791,GP,F,17,U,GT3,T,2,1,other,services,home,mother,3,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,1,1,4,1,1.0,14,14,14
3792,GP,F,15,R,LE3,T,3,3,services,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,5,2,2,5,1.0,17,18,17
3793,GP,F,15,U,GT3,T,4,4,teacher,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,5,3,1,4,4,3.0,11,9,10
3794,MS,F,18,R,LE3,T,1,1,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,2,2,3,0.0,11,11,11
3795,GP,F,19,R,GT3,T,1,1,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,3,5,2.0,12,13,15
3796,GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,2,1,no,yes,no,no,yes,yes,yes,no,4,2,5,3,2,5,2.0,11,9,10
3797,GP,F,18,U,GT3,T,3,1,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,2,5,2.0,17,17,18
3798,MS,F,15,R,GT3,T,4,1,services,other,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,10.0,10,10,11
