Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
4472,MS,F,16,R,GT3,T,4,4,health,teacher,other,mother,3,3,1,yes,no,no,yes,yes,yes,yes,no,4,1,4,5,2,2,4.0,6,8,8
4473,GP,M,19,U,GT3,T,3,2,other,other,other,father,1,2,3,no,no,no,yes,no,no,yes,yes,5,5,3,1,3,5,16.0,8,0,0
4474,MS,F,17,R,GT3,T,2,1,at_home,other,reputation,father,1,1,0,yes,yes,no,yes,no,yes,yes,yes,4,4,3,1,1,3,5.0,14,15,17
4475,GP,F,17,U,GT3,T,4,4,teacher,other,reputation,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,3,2,1,4,3,5,0.0,12,12,13
4476,GP,F,16,R,GT3,T,3,4,other,other,course,father,2,1,0,yes,yes,no,no,yes,yes,yes,yes,3,4,2,1,3,3,1.0,11,10,11
4477,GP,F,17,U,GT3,T,1,1,services,other,course,mother,1,2,0,yes,no,no,yes,no,yes,yes,no,1,3,4,1,1,5,1.0,12,12,12
4478,GP,M,18,U,LE3,T,2,3,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,2,1,4,4.0,13,12,12
4479,GP,M,15,U,GT3,T,1,1,services,services,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,1,3,1,1,9.0,11,12,14
4480,GP,F,17,U,LE3,T,2,2,other,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,3,4,3,1,2,5,1.0,7,7,8
4481,GP,F,18,U,GT3,T,2,1,at_home,other,reputation,mother,1,1,2,yes,no,no,no,no,yes,yes,no,4,2,1,1,3,4,0.0,10,9,11
4482,MS,F,17,R,GT3,T,1,2,other,other,home,father,3,1,0,yes,yes,no,yes,yes,yes,yes,no,3,4,3,1,4,3,10.0,11,11,12
4483,GP,M,16,U,LE3,T,4,4,teacher,services,course,mother,1,4,0,no,no,no,no,no,yes,yes,no,4,4,2,1,1,5,0.0,14,13,13
4484,GP,F,17,U,LE3,A,2,3,at_home,other,reputation,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,2,4,8.0,11,9,10
4485,MS,M,18,R,GT3,T,3,3,at_home,other,reputation,father,2,2,1,no,yes,no,yes,yes,yes,yes,no,1,3,1,1,1,5,1.0,8,10,9
4486,GP,M,18,U,GT3,A,1,1,at_home,other,course,mother,3,2,0,no,yes,yes,yes,yes,no,no,no,4,5,3,3,1,5,6.0,8,9,11
4487,GP,M,15,U,GT3,T,2,2,services,other,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,2,4,0.0,11,12,14
4488,GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,1,3,no,no,no,yes,yes,yes,yes,yes,5,2,5,1,1,5,5.0,7,8,9
4489,GP,F,17,U,GT3,T,4,4,health,other,reputation,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,2,1,2,5,1.0,14,15,15
4490,MS,M,17,R,GT3,T,3,3,other,other,other,father,2,2,0,no,yes,no,no,yes,yes,no,no,4,4,4,1,2,2,12.0,7,9,10
4491,GP,F,18,U,GT3,T,1,2,at_home,at_home,other,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,1,1,2,3,3.0,15,16,17
4492,GP,M,18,U,GT3,T,3,3,at_home,services,course,mother,2,1,0,no,no,no,no,yes,no,no,no,3,3,5,2,4,5,1.0,7,8,7
4493,MS,M,18,R,GT3,T,1,1,other,other,other,mother,3,1,0,no,yes,no,no,no,yes,yes,no,3,4,3,1,2,5,1.0,7,6,7
4494,MS,F,19,U,GT3,T,2,2,other,other,other,mother,1,2,0,yes,yes,no,yes,no,no,no,yes,4,4,3,1,3,3,4.0,11,10,11
4495,MS,M,17,U,GT3,T,3,4,services,teacher,course,father,2,1,0,no,yes,no,yes,no,yes,no,no,3,3,3,2,1,3,2.0,9,9,8
4496,GP,F,16,U,GT3,T,1,1,other,other,other,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,2.0,11,12,14
4497,MS,M,17,U,LE3,T,4,3,other,services,course,mother,2,4,0,no,no,no,yes,yes,yes,yes,no,4,4,3,2,5,1,5.0,12,11,11
4498,GP,F,15,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,5,3,4,2,1,5,2.0,18,18,17
4499,GP,F,15,U,GT3,T,3,3,services,services,reputation,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,4,4,4,2,2,1,13.0,12,12,13
4500,GP,M,16,R,GT3,T,2,2,other,other,reputation,father,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,3,5,4,5.0,12,11,11
4501,GP,F,16,U,GT3,T,3,1,other,other,other,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,1.0,14,13,14
4502,GP,M,19,U,LE3,T,4,4,health,teacher,reputation,mother,1,4,0,yes,no,no,no,yes,yes,no,no,3,4,5,2,1,4,3.0,12,12,12
4503,GP,M,16,U,GT3,T,4,1,services,other,home,mother,1,3,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,1,3,2,2.0,12,12,12
4504,MS,F,16,U,GT3,T,4,3,other,services,other,father,1,2,0,yes,yes,no,yes,yes,yes,no,yes,5,2,5,1,2,1,4.0,7,7,8
4505,MS,M,18,R,LE3,A,4,3,health,services,course,mother,2,1,0,no,yes,no,no,no,yes,yes,yes,3,2,3,1,2,2,11.0,12,12,12
4506,GP,M,17,R,LE3,T,2,2,services,other,reputation,mother,1,1,1,no,no,no,no,yes,yes,yes,no,5,5,4,1,2,5,3.0,7,8,8
4507,GP,F,16,U,LE3,A,4,2,teacher,other,home,other,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,5,14.0,14,17,17
4508,GP,F,17,U,GT3,T,3,3,other,services,home,father,2,3,0,yes,yes,no,no,yes,yes,yes,yes,3,3,2,1,1,3,14.0,11,12,12
4509,GP,F,18,U,GT3,T,3,4,other,services,reputation,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,4,4,5,1,1,1,12.0,15,16,16
4510,GP,F,18,U,GT3,A,2,1,at_home,other,course,mother,1,2,0,yes,yes,no,yes,yes,no,yes,no,5,3,3,2,4,2,13.0,11,12,11
4511,MS,F,16,U,GT3,T,2,2,other,other,home,father,2,2,0,yes,no,no,yes,no,yes,yes,yes,3,3,2,2,1,5,1.0,9,8,9
4512,GP,F,18,U,GT3,T,1,2,other,other,reputation,mother,1,1,0,yes,no,no,no,yes,yes,yes,yes,5,4,3,1,1,5,3.0,12,13,15
4513,GP,F,17,U,GT3,T,4,4,health,services,home,father,3,2,0,yes,yes,no,yes,no,yes,yes,yes,3,4,3,2,3,1,2.0,12,11,11
4514,GP,F,19,R,GT3,T,0,2,at_home,other,course,other,3,1,0,yes,no,no,no,yes,yes,yes,yes,4,4,3,2,1,4,1.0,13,13,13
4515,MS,F,18,U,GT3,T,1,2,other,other,reputation,mother,2,2,0,yes,yes,no,yes,yes,yes,no,yes,4,2,5,2,4,3,1.0,14,13,14
4516,GP,F,15,U,GT3,T,2,2,other,services,reputation,father,2,1,0,yes,yes,no,no,yes,yes,yes,yes,5,2,4,3,1,3,1.0,11,12,12
4517,GP,F,16,U,LE3,A,1,2,at_home,services,reputation,mother,2,3,0,yes,no,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0.0,12,13,12
4518,GP,F,18,U,GT3,A,3,1,services,other,reputation,mother,4,2,0,yes,yes,no,yes,no,yes,yes,no,4,4,4,1,3,5,2.0,11,12,14
4519,MS,F,17,R,GT3,T,4,2,teacher,services,course,mother,3,1,1,yes,yes,no,no,yes,yes,yes,yes,4,3,3,2,1,5,1.0,7,8,6
4520,GP,M,17,U,GT3,T,3,4,services,other,home,mother,1,3,0,no,no,no,yes,no,yes,yes,no,4,2,3,1,3,2,6.0,14,14,15
4521,GP,F,17,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,3,1,2,3,0.0,12,16,16
4522,GP,M,16,U,GT3,T,3,1,at_home,other,home,mother,1,1,0,yes,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,11.0,11,11,11
4523,MS,F,16,R,GT3,T,3,1,at_home,services,other,mother,2,1,1,yes,yes,no,no,yes,yes,yes,no,2,4,3,1,1,3,1.0,8,7,8
4524,GP,M,17,U,GT3,A,3,3,other,teacher,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,2,2,1,5,0.0,12,13,14
4525,GP,M,15,U,LE3,T,3,3,at_home,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,1,3,19.0,15,15,14
4526,MS,F,16,R,GT3,T,4,2,services,other,home,father,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,3,3,2,1,5,10.0,14,12,13
4527,MS,M,18,R,GT3,T,4,4,teacher,health,course,father,1,2,0,no,no,no,yes,no,yes,no,no,5,2,4,1,4,3,4.0,7,6,8
4528,GP,M,17,U,GT3,T,2,2,services,services,course,mother,1,1,1,no,yes,no,no,no,yes,yes,yes,4,3,5,1,2,5,0.0,9,9,8
4529,GP,M,16,U,GT3,T,1,1,other,other,reputation,mother,1,3,0,no,yes,no,no,no,yes,no,yes,5,4,3,1,1,5,9.0,10,11,11
4530,GP,F,18,U,GT3,T,2,2,at_home,services,other,father,2,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,2,3,2,3,3.0,11,10,11
4531,GP,M,17,R,GT3,T,1,1,other,other,course,mother,2,2,1,no,yes,no,no,yes,yes,no,no,4,5,3,1,2,5,2.0,12,12,13
4532,MS,F,16,R,GT3,T,2,3,at_home,other,course,mother,2,3,1,yes,yes,no,no,no,yes,yes,yes,2,3,3,1,1,5,1.0,14,12,12
4533,MS,F,16,R,LE3,T,4,4,at_home,services,course,mother,2,3,0,yes,yes,no,no,yes,yes,yes,no,4,1,2,1,2,5,26.0,8,10,9
4534,MS,M,16,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,3,3,5,3,5,2.0,8,9,10
4535,GP,F,18,U,LE3,A,1,1,other,services,reputation,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,3,1,2,3,1.0,10,12,13
4536,GP,F,17,U,LE3,T,2,3,other,other,course,father,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,2,2.0,13,14,14
4537,GP,M,18,U,GT3,T,3,4,at_home,services,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,4,1,3,2,5.0,11,11,10
4538,MS,M,15,R,LE3,A,3,3,at_home,services,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,3,2,4,5,6.0,12,13,12
4539,GP,M,15,U,GT3,A,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,3,2,2,4,1.0,12,12,13
4540,GP,M,16,U,LE3,T,3,3,other,other,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,3,4,3.0,11,10,10
4541,GP,M,17,R,LE3,T,1,1,at_home,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,1,0.0,12,12,13
4542,GP,F,16,U,GT3,T,2,2,at_home,other,reputation,mother,2,4,0,yes,no,no,yes,no,yes,no,no,5,3,5,1,1,4,3.0,12,13,13
4543,MS,F,17,R,GT3,T,1,0,other,other,course,mother,1,2,1,yes,yes,no,no,yes,no,yes,no,4,5,4,1,1,3,11.0,5,0,0
4544,MS,M,19,R,GT3,T,3,2,other,health,course,other,2,3,3,no,yes,no,yes,yes,yes,yes,yes,4,3,5,1,5,4,1.0,7,7,8
4545,GP,F,16,U,GT3,T,4,4,teacher,other,reputation,mother,2,1,0,yes,yes,no,yes,no,yes,no,no,4,3,3,1,1,4,5.0,14,14,15
4546,MS,F,16,R,LE3,T,3,2,services,services,other,father,2,1,0,yes,no,no,no,yes,yes,yes,yes,5,4,1,2,4,5,1.0,6,8,9
4547,MS,M,18,R,GT3,T,1,1,at_home,other,course,father,2,2,0,no,no,no,no,yes,yes,yes,no,4,1,4,1,1,5,11.0,12,11,12
4548,MS,M,17,R,GT3,T,2,1,other,at_home,course,mother,1,1,1,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,5,5,0.0,10,8,8
4549,GP,F,18,U,GT3,A,1,1,at_home,other,other,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,5,2,2,1,4,8.0,10,10,10
4550,GP,M,16,U,GT3,T,3,3,services,services,other,mother,2,1,0,no,yes,yes,no,yes,yes,no,yes,3,4,3,1,2,2,2.0,10,10,10
4551,MS,F,16,U,GT3,T,2,3,other,health,other,mother,1,1,0,yes,yes,no,yes,no,yes,yes,yes,3,3,4,2,4,5,0.0,10,13,13
4552,MS,M,17,R,LE3,T,1,1,other,at_home,course,father,2,1,1,no,no,no,no,yes,yes,no,no,4,3,3,1,5,1,17.0,4,8,8
4553,GP,F,16,R,LE3,T,2,2,other,other,home,mother,3,2,0,yes,yes,no,no,yes,yes,no,no,3,2,1,1,4,5,6.0,12,13,14
4554,GP,F,16,R,LE3,T,3,3,other,other,course,mother,2,3,0,yes,no,no,no,yes,yes,yes,no,5,2,4,1,3,3,9.0,14,14,14
4555,GP,F,15,U,GT3,T,4,4,services,other,course,father,1,1,0,yes,no,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6.0,11,9,0
4556,GP,F,17,U,GT3,T,2,1,other,other,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,5,4,1,3,3,4.0,13,14,15
4557,GP,F,18,U,LE3,T,4,3,teacher,services,home,mother,2,3,0,yes,yes,no,no,yes,yes,yes,no,5,5,5,1,2,4,2.0,10,10,10
4558,MS,F,17,R,GT3,T,1,1,other,other,course,mother,2,2,1,yes,no,no,no,yes,yes,no,yes,4,2,1,2,1,1,3.0,9,10,10
4559,GP,F,18,U,GT3,T,3,4,services,teacher,course,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,2,3,3,4,3,6.0,14,15,15
4560,GP,F,17,U,GT3,A,3,3,services,services,course,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,2,3,1,3,2,5.0,10,9,11
4561,GP,M,15,U,GT3,T,2,2,other,services,course,father,3,2,0,no,no,no,no,yes,yes,yes,no,4,3,4,1,1,3,10.0,13,13,14
4562,GP,F,18,U,LE3,T,1,1,other,services,course,father,3,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,4,2,4,2,2.0,10,10,10
4563,GP,F,19,U,LE3,T,2,2,other,other,course,mother,2,4,1,yes,no,yes,yes,yes,yes,yes,yes,4,1,2,1,4,3,4.0,8,9,10
4564,GP,M,18,R,LE3,T,3,3,at_home,health,other,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,5,2,4,1,1,5,1.0,16,14,16
4565,GP,F,17,R,GT3,T,3,1,other,other,course,father,3,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,2,2,4,2,2.0,12,13,13
4566,MS,M,17,U,GT3,A,4,2,other,services,reputation,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,5,1,1,5,1.0,10,11,11
4567,GP,F,17,R,GT3,T,4,4,services,services,course,mother,2,4,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,9.0,15,14,15
4568,MS,M,19,U,GT3,T,2,4,services,services,reputation,other,1,3,2,no,yes,no,yes,yes,yes,yes,yes,3,4,5,1,2,4,5.0,7,9,8
4569,GP,M,16,U,LE3,T,4,3,other,at_home,course,other,1,1,0,no,no,no,yes,no,yes,no,no,2,4,2,3,4,4,1.0,14,15,16
4570,MS,M,17,U,GT3,T,3,3,other,other,other,mother,2,1,0,no,no,no,no,no,yes,yes,no,3,2,2,1,5,3,5.0,9,10,10
4571,MS,F,15,R,GT3,T,2,2,other,services,home,father,2,2,0,yes,yes,yes,no,yes,yes,no,no,5,3,2,2,3,1,0.0,8,9,9
4572,GP,F,15,U,LE3,A,4,2,health,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,2,4,1,3,5,3.0,15,16,16
4573,GP,F,16,R,LE3,T,3,3,other,services,home,father,1,2,0,yes,yes,no,no,yes,yes,no,yes,1,2,2,1,3,2,2.0,14,16,16
4574,GP,F,20,U,GT3,T,2,4,other,other,home,mother,2,3,0,yes,no,no,yes,no,yes,yes,yes,4,4,5,1,1,5,5.0,14,13,13
4575,GP,M,17,U,GT3,T,4,4,teacher,other,course,mother,1,1,0,no,yes,no,yes,yes,no,yes,no,2,3,2,1,2,3,3.0,9,7,9
4576,MS,F,20,U,LE3,A,4,4,teacher,other,course,other,1,3,1,yes,yes,no,no,no,yes,yes,yes,4,3,2,1,4,5,5.0,7,9,10
4577,GP,F,15,U,LE3,T,2,2,other,at_home,reputation,mother,2,1,0,yes,no,no,no,yes,yes,yes,yes,4,4,2,1,2,4,2.0,10,10,9
4578,MS,M,17,R,LE3,A,1,1,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,4,4,4,1,3,3,1.0,11,10,10
4579,MS,F,17,R,GT3,T,1,1,other,other,course,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,4,1,1.0,11,9,10
4580,GP,F,15,U,LE3,A,0,2,other,other,home,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,2,3,1,3,1,1.0,15,15,17
4581,GP,F,17,U,GT3,T,3,3,at_home,services,course,mother,2,3,1,yes,yes,no,no,yes,no,yes,yes,5,3,1,1,4,5,1.0,8,7,8
4582,GP,M,16,U,GT3,T,4,4,other,services,reputation,mother,2,1,0,yes,yes,no,no,no,yes,yes,no,1,4,4,1,1,4,11.0,13,12,14
4583,GP,M,15,U,GT3,T,4,4,health,services,reputation,father,2,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,5,5,9.0,16,16,16
4584,GP,F,15,U,GT3,T,3,1,other,services,course,father,3,4,0,yes,no,no,yes,yes,yes,yes,no,4,2,5,1,3,4,6.0,11,12,9
4585,GP,M,17,U,LE3,A,4,4,teacher,services,other,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,5,5,1,1,2,2,4.0,9,10,11
4586,GP,M,17,U,LE3,T,2,4,other,health,other,mother,2,3,0,no,no,no,yes,yes,yes,no,no,1,2,3,1,1,3,16.0,9,9,8
4587,MS,M,19,U,GT3,T,2,2,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,yes,5,2,5,1,1,5,10.0,7,6,7
4588,GP,F,18,R,GT3,T,2,2,at_home,health,course,mother,3,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,3,2,4,5,6.0,12,12,12
4589,GP,F,18,R,GT3,T,2,3,other,other,course,father,3,2,1,yes,yes,no,no,yes,yes,yes,no,4,4,3,1,2,4,9.0,8,9,9
4590,GP,M,16,U,LE3,T,1,2,at_home,services,course,father,3,2,0,yes,no,no,yes,no,yes,yes,no,3,2,3,1,2,3,4.0,15,14,17
4591,MS,M,15,R,GT3,T,4,3,teacher,services,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,4,2,3,2,3,2.0,8,9,9
4592,MS,F,16,R,LE3,T,2,1,at_home,other,course,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,4,3,5,1,4,3,4.0,10,11,11
4593,GP,F,15,U,GT3,T,3,3,services,other,other,mother,2,2,0,yes,no,no,no,yes,yes,yes,yes,4,4,2,1,3,4,0.0,14,14,15
4594,MS,M,17,R,LE3,T,3,3,services,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,2.0,10,10,11
4595,MS,M,16,R,GT3,T,1,1,at_home,other,reputation,father,2,2,0,yes,no,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,12.0,7,9,9
4596,GP,F,16,U,GT3,T,1,1,at_home,other,course,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,4,5,3,1,1,1,1.0,15,15,17
4597,GP,F,17,R,GT3,T,4,3,other,services,course,father,2,2,0,yes,no,no,no,no,yes,no,no,3,2,4,1,5,3,0.0,11,12,14
4598,MS,M,17,R,LE3,A,1,1,services,other,course,father,2,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,5,2.0,10,12,14
4599,GP,M,16,U,LE3,T,1,1,services,services,reputation,father,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,3,1,2,4,9.0,12,13,14
4600,GP,F,18,U,GT3,T,2,2,at_home,services,reputation,mother,2,2,0,yes,yes,no,no,yes,no,yes,yes,4,3,2,1,4,5,2.0,11,11,14
4601,GP,F,18,U,LE3,T,4,2,services,other,course,mother,1,1,0,yes,no,no,yes,no,yes,no,no,4,2,5,2,1,3,11.0,14,13,14
4602,GP,M,17,U,GT3,T,2,4,at_home,other,home,mother,1,4,0,no,no,no,no,yes,yes,no,no,4,3,3,1,3,5,0.0,12,11,11
4603,GP,F,17,U,GT3,T,4,4,teacher,other,home,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,1,2,2,3,1.0,11,11,11
4604,GP,F,16,R,LE3,A,1,2,at_home,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,2,3,1,1,5,2.0,10,11,11
4605,GP,F,16,U,LE3,A,3,3,services,at_home,reputation,mother,2,1,0,yes,no,no,no,no,yes,yes,no,4,5,5,1,4,4,0.0,15,14,16
4606,GP,F,19,U,LE3,T,2,2,other,other,course,other,1,1,0,yes,yes,no,yes,yes,no,yes,no,4,4,2,1,3,2,0.0,13,12,12
4607,MS,F,18,R,GT3,T,4,2,other,services,reputation,other,1,3,0,yes,yes,no,yes,no,yes,no,no,5,2,1,4,1,2,1.0,11,12,14
4608,GP,F,16,R,GT3,T,3,4,other,other,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,5,1,3,3,1,2,3.0,8,9,10
4609,GP,M,18,U,GT3,T,3,4,other,health,other,mother,1,1,1,no,no,no,yes,yes,no,yes,no,4,3,2,1,1,3,9.0,9,10,11
4610,GP,F,17,U,GT3,T,3,3,services,other,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,3,3,3,2,1,3,0.0,13,12,12
4611,GP,F,18,U,GT3,T,4,4,teacher,other,other,mother,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,1,1,3,17.0,15,16,16
4612,GP,F,17,U,LE3,A,2,2,services,other,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,1,4,3,1,2,5,14.0,12,13,13
4613,GP,M,16,U,GT3,T,4,2,health,other,course,father,1,3,0,no,no,no,no,yes,yes,no,yes,2,4,3,1,1,5,1.0,10,11,11
4614,GP,M,17,R,GT3,T,2,2,services,other,home,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,3,1,3,2,3,2.0,11,11,11
4615,MS,M,16,R,LE3,A,2,3,other,at_home,other,mother,1,4,0,no,yes,no,no,yes,yes,no,no,4,4,3,1,2,2,6.0,14,15,15
4616,MS,M,15,R,LE3,T,2,1,at_home,other,other,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,2,1,3,3,9.0,12,13,12
4617,GP,M,21,R,LE3,A,2,2,other,services,reputation,other,1,4,2,yes,yes,no,yes,no,no,yes,yes,5,5,1,1,1,4,1.0,9,8,10
4618,GP,F,17,U,LE3,A,1,1,other,other,home,mother,1,2,0,yes,no,no,yes,no,no,no,no,3,3,3,3,2,5,10.0,9,10,11
4619,GP,M,17,U,GT3,T,4,4,teacher,services,reputation,mother,1,3,1,no,yes,no,yes,yes,yes,yes,yes,5,3,2,5,1,2,4.0,12,13,14
4620,GP,F,16,U,LE3,T,4,4,health,other,course,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,5,4,4,4,2,2,0.0,11,10,11
4621,GP,F,16,U,GT3,T,4,3,other,other,course,father,1,1,0,yes,no,no,yes,yes,yes,yes,no,5,3,2,1,3,1,0.0,11,15,15
4622,GP,F,16,U,GT3,A,4,4,health,other,reputation,father,2,3,0,yes,yes,no,no,yes,no,yes,no,4,4,4,2,4,3,2.0,10,13,13
4623,GP,F,19,U,GT3,T,4,3,health,other,course,other,2,3,0,yes,yes,no,no,no,yes,yes,yes,5,5,4,1,4,4,5.0,11,13,13
4624,GP,F,17,U,GT3,T,4,4,other,other,other,mother,1,1,0,yes,no,no,yes,yes,yes,yes,yes,4,5,3,1,3,3,17.0,13,12,12
4625,GP,M,18,U,GT3,T,1,1,other,other,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,1,4,1,4,5,0.0,11,11,12
4626,MS,F,16,U,GT3,T,2,3,other,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,2,2,3,3.0,10,10,11
4627,GP,F,18,R,GT3,T,0,2,at_home,other,reputation,father,2,1,0,yes,yes,no,no,yes,yes,yes,no,5,3,2,4,5,3,0.0,17,18,17
4628,GP,M,17,U,GT3,T,4,4,other,other,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,5,4,4,2,4,5,9.0,12,13,12
4629,GP,M,17,U,GT3,T,2,1,services,services,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,1,3,1,3,5,4.0,8,10,11
4630,GP,F,17,U,GT3,T,4,4,teacher,other,home,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,2,3.0,14,13,12
4631,GP,M,16,U,GT3,T,2,4,other,health,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,3,2,1,4,4,3.0,13,11,11
4632,MS,M,16,U,GT3,T,4,3,other,other,course,mother,2,2,1,no,yes,no,yes,yes,yes,no,no,4,1,4,1,4,2,3.0,10,10,10
4633,MS,M,18,R,GT3,T,3,3,services,other,course,mother,2,1,2,no,no,no,yes,yes,yes,yes,yes,4,5,2,1,1,4,6.0,9,9,10
4634,MS,M,15,R,GT3,T,1,2,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,2,5,3,13.0,10,11,10
4635,GP,F,16,R,GT3,T,2,2,other,services,course,mother,3,1,0,yes,no,no,no,yes,yes,yes,no,4,3,5,3,3,5,1.0,15,14,15
4636,GP,M,16,R,LE3,T,1,1,at_home,other,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,2,2,3,4,2,1.0,11,10,10
4637,GP,M,21,U,GT3,A,1,4,at_home,other,home,other,3,1,2,no,no,no,yes,no,no,yes,yes,5,3,2,1,4,3,5.0,11,11,11
4638,MS,F,17,U,GT3,T,2,1,services,other,other,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,4,3,4,1,1,1,1.0,10,9,10
4639,GP,M,16,U,GT3,T,2,4,other,at_home,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,4,5,0.0,15,15,17
4640,GP,F,17,U,GT3,T,2,1,other,other,home,father,1,3,0,yes,yes,no,no,yes,yes,yes,yes,5,2,4,2,2,5,1.0,14,14,14
4641,MS,F,15,U,LE3,T,2,2,at_home,at_home,home,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,3,2.0,18,18,17
4642,GP,F,16,U,LE3,A,2,2,other,services,reputation,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,3,3,1,5,3,2.0,9,10,11
4643,MS,F,15,R,GT3,T,2,1,other,at_home,course,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,5,3,5,1,1,4,5.0,7,11,11
