Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
4398,GP,F,15,U,GT3,T,2,1,at_home,other,course,father,1,3,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,3,3,10.0,13,12,13
4399,GP,M,17,U,GT3,T,3,2,other,services,course,mother,1,1,0,yes,no,no,yes,yes,yes,no,yes,4,3,3,1,2,3,10.0,14,14,14
4400,GP,M,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,5,3,4,1,3,2,1.0,11,12,11
4401,GP,M,16,U,GT3,T,2,4,health,services,course,father,1,4,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,5,1,2,3.0,14,15,17
4402,GP,F,18,U,LE3,T,3,1,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,1.0,14,15,15
4403,GP,F,17,U,GT3,T,2,1,services,other,home,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,4,4,1.0,11,9,10
4404,GP,M,18,U,GT3,T,4,3,other,services,course,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,2,2,1,2,1,1.0,8,6,8
4405,GP,F,16,R,LE3,T,3,3,services,other,home,mother,2,2,0,no,yes,no,no,yes,yes,no,yes,5,4,4,2,3,2,3.0,14,13,14
4406,MS,F,16,R,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,yes,yes,yes,no,yes,no,no,4,4,3,1,4,1,4.0,15,15,15
4407,MS,F,18,U,GT3,T,3,3,at_home,other,course,father,1,3,0,yes,yes,no,yes,no,yes,yes,no,4,5,2,1,3,3,4.0,11,11,10
4408,GP,M,17,U,LE3,T,3,1,other,other,reputation,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,5,1,2,1,1,2,1.0,10,11,11
4409,GP,F,17,U,LE3,T,2,2,other,other,course,father,2,1,0,no,no,no,no,no,yes,yes,no,5,3,1,1,3,3,1.0,9,10,11
4410,GP,M,16,U,GT3,T,2,1,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,2,2,1,2,5,3.0,11,12,11
4411,GP,M,16,U,LE3,T,1,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,2,4,1,2,5,9.0,15,13,13
4412,GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,3,0,no,yes,no,no,no,yes,yes,no,4,4,4,2,2,5,1.0,0,11,11
4413,GP,F,18,U,GT3,T,2,1,other,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,2,1,1,1.0,14,15,15
4414,MS,M,15,U,LE3,T,2,2,other,other,reputation,other,1,2,1,yes,no,no,yes,yes,yes,yes,no,4,2,3,1,1,4,0.0,5,0,0
4415,GP,F,16,U,GT3,T,4,4,teacher,services,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,4,2,2,1,5.0,11,13,13
4416,MS,F,18,U,LE3,T,2,2,other,services,other,father,2,1,0,no,no,no,no,no,yes,no,yes,5,3,5,2,1,5,9.0,14,14,15
4417,GP,F,16,U,GT3,T,2,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,4,1,1,5,4.0,12,12,13
4418,GP,M,18,U,GT3,T,4,4,services,teacher,home,mother,1,2,2,yes,no,no,no,yes,no,yes,no,4,4,3,1,3,4,4.0,9,11,10
4419,MS,M,16,R,GT3,T,1,3,at_home,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,2,5,5,2,1,3,1.0,12,12,12
4420,GP,F,18,R,GT3,T,2,3,at_home,other,course,mother,1,3,0,yes,yes,no,no,no,yes,yes,no,4,3,4,1,2,1,1.0,14,13,13
4421,GP,M,19,U,GT3,A,1,1,at_home,services,reputation,other,1,3,2,yes,no,no,no,yes,yes,yes,yes,4,4,4,2,2,2,1.0,9,9,11
4422,GP,F,18,U,GT3,T,2,2,at_home,services,home,other,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,1,4,1.0,18,18,18
4423,GP,F,16,U,GT3,T,3,2,services,services,other,mother,1,1,0,no,yes,no,no,no,yes,yes,no,4,1,4,1,3,1,10.0,12,13,13
4424,MS,F,18,R,LE3,T,2,2,other,other,course,father,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,2,4,5,6.0,9,10,11
4425,MS,F,18,U,GT3,T,3,1,at_home,other,course,mother,3,3,2,no,yes,no,no,yes,no,no,yes,5,3,5,1,1,4,3.0,7,11,11
4426,MS,F,19,R,GT3,T,4,4,health,at_home,course,mother,3,2,2,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,9.0,7,8,7
4427,GP,M,17,U,LE3,T,1,3,other,other,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,3,1.0,9,10,11
4428,GP,F,16,U,LE3,T,1,1,other,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,4,2,1,1,5,9.0,9,12,13
4429,GP,F,17,R,GT3,T,4,4,health,teacher,course,mother,3,1,0,no,yes,no,yes,yes,yes,no,no,3,5,3,1,3,4,9.0,18,18,18
4430,GP,F,17,U,LE3,A,2,2,at_home,other,course,other,1,2,0,no,no,no,no,yes,yes,no,no,4,3,4,1,2,5,6.0,14,13,13
4431,GP,M,16,R,GT3,T,4,4,other,services,home,mother,2,3,0,yes,no,no,yes,no,yes,no,no,4,3,3,5,2,1,1.0,9,11,12
4432,GP,F,15,U,LE3,T,4,1,services,other,home,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,4,2,3,1,1,2,3.0,8,9,10
4433,GP,F,18,R,GT3,T,2,2,other,at_home,course,mother,1,3,0,yes,yes,no,yes,yes,yes,no,yes,4,3,2,1,3,3,18.0,10,9,9
4434,GP,M,16,U,GT3,T,1,2,at_home,other,course,father,2,2,1,yes,yes,no,no,yes,yes,yes,no,4,2,5,1,1,2,14.0,10,11,11
4435,MS,F,18,R,GT3,T,4,2,teacher,services,other,father,1,2,0,yes,no,no,no,yes,no,no,no,4,5,2,1,1,2,4.0,7,10,9
4436,MS,F,16,U,LE3,T,3,4,services,teacher,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,3,2,1,4,1.0,9,8,10
4437,GP,M,15,U,GT3,T,2,2,services,services,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,3,4,2,1,5,3.0,9,8,10
4438,GP,F,19,R,LE3,A,3,3,at_home,services,other,other,2,1,0,no,yes,no,no,yes,no,yes,no,4,3,3,1,2,4,5.0,16,16,16
4439,GP,F,17,R,LE3,T,2,2,services,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,3,3,5.0,15,13,14
4440,MS,F,16,U,GT3,A,1,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,5,1,1,3,2.0,14,16,16
4441,MS,M,17,U,GT3,T,1,1,services,at_home,home,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,2,5,1,5,5,5.0,11,12,14
4442,MS,F,18,U,GT3,T,2,2,at_home,other,other,mother,1,1,1,no,yes,no,no,yes,no,no,no,3,4,2,1,3,3,0.0,7,0,0
4443,GP,F,17,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,yes,yes,no,no,yes,yes,yes,yes,2,1,2,3,1,4,2.0,14,14,16
4444,GP,F,16,U,GT3,T,4,4,health,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,no,yes,yes,2,4,2,2,1,4,3.0,0,11,11
4445,MS,F,15,U,GT3,T,4,3,health,other,course,father,1,1,0,no,yes,no,no,yes,yes,no,no,4,2,4,1,4,5,1.0,7,7,0
4446,GP,F,16,U,GT3,A,4,3,services,at_home,course,mother,3,1,0,no,no,no,no,yes,yes,yes,yes,4,2,2,1,4,4,1.0,12,11,11
4447,GP,M,16,R,LE3,T,3,2,services,other,home,other,2,1,0,yes,no,no,yes,yes,yes,no,no,3,1,3,1,4,3,4.0,13,13,13
4448,GP,M,16,U,GT3,T,2,2,other,other,other,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,3,2,3,1,2,3,8.0,11,12,11
4449,GP,M,17,U,LE3,T,3,3,other,services,course,mother,1,1,0,yes,no,no,yes,yes,yes,no,yes,4,3,2,1,1,5,1.0,13,12,12
4450,GP,F,17,U,GT3,T,4,2,health,other,home,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,5,1,3,4,6.0,14,12,13
4451,GP,M,19,U,LE3,A,3,3,services,other,home,other,1,1,0,yes,no,no,no,yes,yes,yes,no,5,4,3,1,1,4,1.0,10,11,11
4452,GP,M,15,R,LE3,A,4,3,services,other,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,3,5,2,3,2,5,1.0,13,15,15
4453,GP,F,16,U,GT3,T,2,3,services,teacher,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,4,4,2,4.0,13,12,12
4454,GP,F,15,R,LE3,T,2,1,at_home,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,1.0,10,11,11
4455,GP,M,17,U,GT3,T,3,1,other,teacher,course,father,1,3,0,yes,no,no,yes,yes,yes,yes,no,5,4,5,2,2,3,6.0,13,14,15
4456,MS,M,16,U,GT3,T,3,3,other,at_home,course,father,2,2,0,yes,no,no,yes,yes,yes,no,yes,4,5,4,1,4,5,2.0,13,13,14
4457,GP,M,18,R,LE3,A,3,1,services,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,3,2,5,1,3,4,9.0,10,10,10
4458,GP,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,3,5,5,1.0,13,12,13
4459,GP,F,17,U,LE3,T,1,2,services,other,home,mother,2,2,0,yes,no,no,no,yes,yes,no,yes,5,4,5,2,2,4,9.0,12,13,12
4460,GP,F,18,U,GT3,T,4,4,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,3,3,2,3,2,5,2.0,9,11,10
4461,GP,F,19,U,GT3,T,1,4,at_home,teacher,home,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,4,3,1,2,2,5,2.0,10,11,11
4462,GP,M,17,U,GT3,T,3,2,other,other,home,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,no,4,2,3,1,2,4,1.0,15,14,14
4463,GP,F,16,U,GT3,T,1,1,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,5,3,3,3,5,1.0,13,13,13
4464,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,4,5,0.0,17,18,17
4465,GP,M,17,U,LE3,T,1,1,at_home,other,home,mother,1,1,0,yes,no,no,yes,yes,yes,yes,yes,5,3,3,2,2,5,2.0,12,13,15
4466,GP,M,17,U,GT3,T,4,4,teacher,services,reputation,mother,1,2,1,yes,yes,no,yes,no,yes,yes,yes,5,4,5,3,2,5,0.0,9,10,11
4467,GP,F,15,U,GT3,T,2,2,other,services,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,5,3,1,1,4.0,13,14,14
4468,GP,M,18,U,LE3,T,1,2,other,services,home,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,5,3,2,1,5,0.0,12,12,15
4469,GP,M,16,U,GT3,T,1,1,at_home,other,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,3,1,1,1,4.0,9,11,11
4470,GP,M,16,U,GT3,T,2,2,other,services,reputation,mother,1,1,0,yes,no,no,yes,no,yes,yes,no,4,3,3,2,1,1,2.0,17,17,17
4471,MS,F,18,U,GT3,A,1,1,at_home,other,course,other,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,2,1,5,1.0,12,13,12
4472,GP,F,16,U,GT3,T,4,4,health,teacher,reputation,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,4,1,4,5,2,2,4.0,10,10,10
4473,GP,M,18,U,LE3,A,3,2,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,no,no,5,5,3,1,3,5,16.0,13,14,14
4474,MS,F,16,U,GT3,T,2,1,at_home,other,other,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,4,4,3,1,1,3,5.0,9,9,9
4475,GP,F,16,U,GT3,A,4,4,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,3,2,1,4,3,5,0.0,8,10,9
4476,MS,F,17,R,GT3,T,3,4,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,3,3,1.0,11,12,12
4477,GP,F,18,U,GT3,T,1,1,services,other,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,3,4,1,1,5,1.0,10,10,9
4478,GP,M,18,U,GT3,T,2,3,other,other,home,other,1,2,0,yes,yes,no,yes,no,no,no,no,4,1,4,2,1,4,4.0,9,10,10
4479,MS,M,15,R,LE3,T,1,1,services,services,course,father,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,3,1,3,1,1,9.0,10,10,10
4480,GP,F,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,3,4,3,1,2,5,1.0,15,16,16
4481,GP,F,15,U,LE3,T,2,1,at_home,other,home,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,2,1,1,3,4,0.0,15,15,15
4482,GP,F,16,U,GT3,T,1,2,other,other,home,mother,2,1,0,yes,yes,no,yes,no,yes,yes,no,3,4,3,1,4,3,10.0,14,14,15
4483,GP,M,17,U,GT3,T,4,4,teacher,services,reputation,father,1,4,0,yes,no,no,no,yes,yes,yes,yes,4,4,2,1,1,5,0.0,17,17,17
4484,MS,F,16,U,LE3,T,2,3,at_home,other,course,father,2,1,0,no,no,no,yes,no,yes,yes,no,4,4,3,1,2,4,8.0,12,11,11
4485,GP,M,17,U,GT3,T,3,3,at_home,other,home,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,1,3,1,1,1,5,1.0,9,7,9
4486,GP,M,16,U,GT3,T,1,1,at_home,other,course,father,2,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,5,3,3,1,5,6.0,11,10,10
4487,MS,M,18,R,GT3,T,2,2,services,other,home,other,3,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,5,2,2,4,0.0,12,13,13
4488,GP,M,17,U,GT3,T,3,3,other,other,home,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,5,2,5,1,1,5,5.0,12,13,13
4489,MS,F,16,R,GT3,T,4,4,health,other,other,mother,1,1,0,no,yes,no,yes,yes,yes,no,yes,4,4,2,1,2,5,1.0,13,13,14
4490,MS,M,18,R,GT3,T,3,3,other,other,reputation,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4,4,4,1,2,2,12.0,10,10,11
4491,GP,F,17,U,GT3,T,1,2,at_home,at_home,course,mother,2,4,0,no,yes,no,yes,yes,yes,yes,no,5,3,1,1,2,3,3.0,13,12,13
4492,GP,M,16,R,GT3,T,3,3,at_home,services,reputation,mother,2,1,0,yes,no,no,no,yes,yes,yes,yes,3,3,5,2,4,5,1.0,11,11,12
4493,MS,M,16,R,LE3,A,1,1,other,other,course,mother,3,1,0,yes,yes,no,no,yes,yes,yes,no,3,4,3,1,2,5,1.0,8,9,11
4494,MS,F,16,R,GT3,T,2,2,other,other,home,father,3,2,0,no,yes,no,yes,no,yes,no,yes,4,4,3,1,3,3,4.0,10,11,12
4495,MS,M,18,R,LE3,A,3,4,services,teacher,home,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,3,3,3,2,1,3,2.0,10,9,11
4496,GP,F,19,U,GT3,T,1,1,other,other,course,father,1,1,3,no,yes,no,no,no,no,yes,yes,4,4,3,1,1,4,2.0,9,8,9
4497,GP,M,17,U,GT3,T,4,3,other,services,home,father,2,4,0,yes,no,no,yes,no,yes,yes,no,4,4,3,2,5,1,5.0,9,10,11
4498,GP,F,17,U,LE3,T,1,1,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,3,4,2,1,5,2.0,11,12,12
4499,MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,2,2,1,13.0,15,14,15
4500,GP,M,16,R,GT3,T,2,2,other,other,reputation,mother,1,1,1,yes,no,no,no,yes,yes,yes,no,4,3,3,3,5,4,5.0,12,13,14
4501,GP,F,18,U,GT3,T,3,1,other,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,1.0,11,12,14
4502,GP,M,15,U,GT3,T,4,4,health,teacher,home,mother,1,4,0,yes,no,no,no,yes,yes,yes,yes,3,4,5,2,1,4,3.0,9,10,10
4503,GP,M,15,U,LE3,T,4,1,services,other,reputation,mother,1,3,0,yes,yes,no,yes,no,yes,yes,yes,4,3,3,1,3,2,2.0,11,9,10
4504,MS,F,17,R,GT3,T,4,3,other,services,course,father,2,2,1,no,yes,no,yes,yes,yes,yes,yes,5,2,5,1,2,1,4.0,7,7,8
4505,GP,M,18,U,GT3,T,4,3,health,services,reputation,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,3,2,3,1,2,2,11.0,16,17,17
4506,GP,M,17,R,LE3,T,2,2,services,other,home,mother,2,1,0,yes,no,no,no,yes,yes,yes,no,5,5,4,1,2,5,3.0,12,13,14
4507,GP,F,17,U,GT3,T,4,2,teacher,other,reputation,father,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,4,1,1,5,14.0,10,10,11
4508,GP,F,16,U,GT3,T,3,3,other,services,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,14.0,8,9,10
4509,GP,F,17,U,GT3,T,3,4,other,services,reputation,father,1,2,0,yes,no,no,no,yes,no,yes,no,4,4,5,1,1,1,12.0,12,11,11
4510,GP,F,18,U,GT3,T,2,1,at_home,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,5,3,3,2,4,2,13.0,17,18,18
4511,GP,F,15,U,GT3,T,2,2,other,other,course,mother,2,2,0,yes,no,no,yes,no,yes,yes,no,3,3,2,2,1,5,1.0,14,15,16
4512,GP,F,17,U,GT3,T,1,2,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,4,3,1,1,5,3.0,14,15,16
4513,MS,F,17,R,GT3,T,4,4,health,services,course,mother,2,2,0,no,yes,no,yes,no,yes,no,no,3,4,3,2,3,1,2.0,7,5,0
4514,GP,F,16,U,GT3,T,0,2,at_home,other,course,father,3,1,0,no,no,no,no,yes,yes,yes,no,4,4,3,2,1,4,1.0,14,15,15
4515,MS,F,17,R,GT3,T,1,2,other,other,other,father,2,2,0,no,yes,no,yes,yes,no,no,yes,4,2,5,2,4,3,1.0,8,8,9
4516,MS,F,17,R,GT3,T,2,2,other,services,reputation,father,2,1,1,no,yes,no,no,yes,yes,no,yes,5,2,4,3,1,3,1.0,6,8,8
4517,GP,F,18,U,GT3,T,1,2,at_home,services,home,father,2,3,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,1,5,0.0,12,13,13
4518,GP,F,15,U,GT3,A,3,1,services,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,5,2.0,10,11,11
4519,GP,F,17,U,GT3,T,4,2,teacher,services,home,mother,2,1,0,no,yes,no,no,no,yes,yes,yes,4,3,3,2,1,5,1.0,11,11,12
4520,GP,M,17,U,GT3,T,3,4,services,other,home,mother,4,3,0,yes,no,no,yes,yes,no,yes,no,4,2,3,1,3,2,6.0,9,8,8
4521,GP,F,18,R,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,3,0.0,13,12,12
4522,GP,M,18,R,LE3,T,3,1,at_home,other,reputation,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,5,2,2,1,2,5,11.0,14,14,15
4523,MS,F,18,R,GT3,T,3,1,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,yes,yes,2,4,3,1,1,3,1.0,10,11,11
4524,GP,M,16,U,GT3,A,3,3,other,teacher,course,father,1,1,1,yes,no,no,yes,yes,yes,yes,no,5,5,2,2,1,5,0.0,9,10,10
4525,GP,M,18,U,GT3,A,3,3,at_home,other,course,mother,1,2,2,yes,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,3,19.0,14,13,13
4526,GP,F,19,U,LE3,A,4,2,services,other,reputation,mother,1,3,0,no,no,no,yes,yes,no,yes,yes,4,3,3,2,1,5,10.0,13,12,13
4527,GP,M,17,U,GT3,T,4,4,teacher,health,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,2,4,1,4,3,4.0,12,12,13
4528,GP,M,16,U,GT3,T,2,2,services,services,home,mother,1,1,0,yes,yes,no,no,no,yes,yes,yes,4,3,5,1,2,5,0.0,16,16,16
4529,GP,M,17,U,GT3,T,1,1,other,other,course,father,1,3,0,yes,yes,no,no,no,yes,yes,no,5,4,3,1,1,5,9.0,12,13,14
4530,GP,F,15,U,GT3,T,2,2,at_home,services,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,2,3,2,3,3.0,16,17,18
4531,GP,M,17,U,GT3,T,1,1,other,other,home,mother,2,2,1,yes,yes,no,no,yes,yes,yes,yes,4,5,3,1,2,5,2.0,11,9,0
4532,MS,F,15,R,GT3,T,2,3,at_home,other,reputation,father,2,3,0,no,yes,no,no,yes,yes,no,yes,2,3,3,1,1,5,1.0,10,12,14
4533,GP,F,16,U,LE3,T,4,4,at_home,services,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,2,1,2,5,26.0,11,10,11
4534,GP,M,16,U,LE3,A,1,1,at_home,services,course,other,2,2,0,yes,yes,no,no,yes,yes,no,no,4,3,3,5,3,5,2.0,12,12,13
4535,GP,F,19,U,GT3,T,1,1,other,services,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,4,3,1,2,3,1.0,12,13,14
4536,MS,F,16,R,LE3,T,2,3,other,other,other,father,2,1,0,no,yes,no,yes,yes,no,no,yes,4,4,4,1,1,2,2.0,19,17,18
4537,GP,M,16,U,GT3,T,3,4,at_home,services,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,5,4,4,1,3,2,5.0,14,13,14
4538,GP,M,17,U,LE3,T,3,3,at_home,services,home,mother,1,2,1,yes,yes,no,no,yes,yes,yes,no,3,4,3,2,4,5,6.0,10,10,10
4539,GP,M,18,U,LE3,T,2,2,other,other,other,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,5,5,3,2,2,4,1.0,11,12,13
4540,GP,M,16,U,GT3,T,3,3,other,other,course,mother,2,2,0,yes,yes,no,yes,no,yes,yes,no,4,3,4,1,3,4,3.0,9,10,11
4541,MS,M,17,R,GT3,T,1,1,at_home,other,other,father,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0.0,14,14,15
4542,GP,F,18,R,GT3,T,2,2,at_home,other,home,mother,1,4,0,no,no,no,yes,no,yes,yes,yes,5,3,5,1,1,4,3.0,11,12,13
4543,MS,F,17,U,GT3,T,1,0,other,other,other,mother,2,2,1,no,yes,no,no,yes,yes,no,no,4,5,4,1,1,3,11.0,10,12,12
4544,GP,M,18,U,LE3,T,3,2,other,health,other,mother,1,3,0,yes,yes,no,yes,yes,yes,no,yes,4,3,5,1,5,4,1.0,12,16,16
4545,GP,F,16,U,GT3,A,4,4,teacher,other,home,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,4,5.0,11,9,10
4546,GP,F,18,U,GT3,T,3,2,services,services,home,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,1,2,4,5,1.0,13,12,13
4547,MS,M,17,U,GT3,A,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,yes,yes,no,no,4,1,4,1,1,5,11.0,14,14,14
4548,GP,M,19,U,GT3,T,2,1,other,at_home,course,other,1,1,0,yes,yes,no,yes,yes,yes,no,yes,5,4,4,1,5,5,0.0,16,15,16
4549,GP,F,18,U,GT3,T,1,1,at_home,other,home,father,2,3,0,no,yes,no,yes,yes,yes,yes,no,2,5,2,2,1,4,8.0,13,11,11
4550,GP,M,15,U,GT3,A,3,3,services,services,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,no,no,3,4,3,1,2,2,2.0,11,11,10
4551,GP,F,16,U,GT3,T,2,3,other,health,home,father,1,1,0,no,yes,no,yes,no,yes,yes,no,3,3,4,2,4,5,0.0,14,13,13
4552,MS,M,17,U,LE3,T,1,1,other,at_home,course,mother,3,1,1,yes,no,no,no,yes,yes,yes,yes,4,3,3,1,5,1,17.0,8,8,9
4553,GP,F,18,U,LE3,T,2,2,other,other,home,father,3,2,0,no,yes,no,no,yes,yes,yes,no,3,2,1,1,4,5,6.0,10,9,9
4554,MS,F,17,U,LE3,T,3,3,other,other,other,father,2,3,0,no,no,no,no,yes,yes,no,no,5,2,4,1,3,3,9.0,15,16,16
4555,GP,F,17,U,GT3,T,4,4,services,other,home,mother,1,1,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,2,5,6.0,10,11,10
4556,GP,F,16,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,5,4,1,3,3,4.0,14,13,13
4557,GP,F,17,U,LE3,T,4,3,teacher,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,5,5,1,2,4,2.0,14,14,14
4558,GP,F,15,U,GT3,T,1,1,other,other,reputation,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,4,2,1,2,1,1,3.0,14,14,14
4559,GP,F,16,U,GT3,A,3,4,services,teacher,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,3,4,3,6.0,12,13,13
4560,GP,F,18,U,GT3,T,3,3,services,services,home,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,2,3,1,3,2,5.0,12,12,12
4561,GP,M,16,U,GT3,T,2,2,other,services,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,4,3,4,1,1,3,10.0,11,12,13
4562,MS,F,18,R,LE3,T,1,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,4,2,2.0,13,12,12
4563,MS,F,16,U,LE3,T,2,2,other,other,home,mother,1,4,0,no,no,yes,yes,yes,yes,yes,yes,4,1,2,1,4,3,4.0,16,16,16
4564,GP,M,16,U,LE3,T,3,3,at_home,health,course,father,2,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,2,4,1,1,5,1.0,15,15,15
4565,MS,F,18,U,GT3,T,3,1,other,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,2,2,4,2,2.0,17,18,17
4566,GP,M,17,U,GT3,T,4,2,other,services,other,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,5,3,5,1,1,5,1.0,11,12,12
4567,MS,F,18,R,GT3,T,4,4,services,services,course,mother,1,4,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,5,9.0,6,9,11
4568,MS,M,15,R,LE3,T,2,4,services,services,other,mother,1,3,0,yes,yes,no,yes,no,yes,no,no,3,4,5,1,2,4,5.0,12,13,14
4569,GP,M,15,U,GT3,T,4,3,other,at_home,course,father,2,1,0,yes,no,no,yes,yes,yes,yes,no,2,4,2,3,4,4,1.0,12,12,13
